datetime	open	high	low	close	volume
2026-08-01 17:11:00	62916.9	62917	62890.3	62900	8.503
2026-08-01 17:12:00	62900	62900.1	62884.1	62884.1	5.837
2026-08-01 17:13:00	62884.1	62891.3	62884.1	62891.2	4.542
2026-08-01 17:14:00	62891.2	62891.2	62829.3	62870.2	29.526
2026-08-01 17:15:00	62870.2	62870.3	62821.3	62843.5	108.937
2026-08-01 17:16:00	62843.5	62862.5	62828.9	62829.1	74.312
2026-08-01 17:17:00	62829.1	62831.4	62814.4	62823.2	37.434
2026-08-01 17:18:00	62823.2	62847.5	62823.2	62846.9	12.25
2026-08-01 17:19:00	62846.9	62856.9	62846.8	62852.8	9.841
2026-08-01 17:20:00	62852.8	62852.9	62852.8	62852.8	1.523
2026-08-01 17:21:00	62852.8	62858.5	62840	62854.4	18.979
2026-08-01 17:22:00	62854.4	62865.2	62854.3	62854.9	18.26
2026-08-01 17:23:00	62854.9	62860.5	62851.7	62860.5	5.223
2026-08-01 17:24:00	62860.5	62860.5	62849.1	62859.1	10.388
2026-08-01 17:25:00	62859.1	62859.1	62781.4	62799.7	163.676
2026-08-01 17:26:00	62799.7	62799.7	62757.1	62790.5	119.803
2026-08-01 17:27:00	62790.5	62792.8	62780.6	62787.9	37.089
2026-08-01 17:28:00	62787.9	62799.7	62775.4	62794.8	36.877
2026-08-01 17:29:00	62794.8	62813.1	62794.7	62813.1	18.811
2026-08-01 17:30:00	62813.1	62820.8	62777.3	62784.3	42.212
2026-08-01 17:31:00	62784.3	62784.3	62756.8	62773.5	38.688
2026-08-01 17:32:00	62773.5	62797.6	62771.7	62772.5	52.858
2026-08-01 17:33:00	62772.5	62777	62763.7	62776.3	34.208
2026-08-01 17:34:00	62776.3	62776.3	62713.6	62737.3	95
2026-08-01 17:35:00	62737.3	62789.9	62737.2	62789.9	23.311
2026-08-01 17:36:00	62789.9	62789.9	62722.4	62737	39.21
2026-08-01 17:37:00	62737	62737.1	62703.8	62720	46.02
2026-08-01 17:38:00	62720	62733.5	62710.2	62733.5	25.162
2026-08-01 17:39:00	62733.5	62744.2	62721.9	62744.2	26.742
2026-08-01 17:40:00	62744.2	62769.6	62744.1	62769.6	16.732
2026-08-01 17:41:00	62769.6	62788.5	62767.8	62788.4	34.203
2026-08-01 17:42:00	62788.4	62799.7	62788.4	62799.7	24.355
2026-08-01 17:43:00	62799.7	62800	62786.4	62786.4	12.886
2026-08-01 17:44:00	62786.4	62789.1	62786.4	62789	5.626
2026-08-01 17:45:00	62789	62789.1	62789	62789	3.558
2026-08-01 17:46:00	62789	62789	62742.1	62742.2	23.21
2026-08-01 17:47:00	62742.2	62751.5	62742.1	62751.4	6.254
2026-08-01 17:48:00	62751.4	62751.5	62736	62736	11.382
2026-08-01 17:49:00	62736	62768.3	62736	62768.2	26.253
2026-08-01 17:50:00	62768.2	62768.3	62576.6	62646.6	1109.884
2026-08-01 17:51:00	62646.6	62650	62638.4	62650	130.791
2026-08-01 17:52:00	62650	62650	62625.9	62646.6	71.292
2026-08-01 17:53:00	62646.6	62669.2	62646.5	62669.2	54.71
2026-08-01 17:54:00	62669.2	62682	62669.1	62681.9	22.458
2026-08-01 17:55:00	62681.9	62682	62664.8	62664.8	20.528
2026-08-01 17:56:00	62664.8	62687.1	62664.8	62687.1	25.701
2026-08-01 17:57:00	62687.1	62692.2	62687	62687.9	25.369
2026-08-01 17:58:00	62687.9	62688	62669	62677.1	14.098
2026-08-01 17:59:00	62677.1	62677.2	62677.1	62677.1	4.434
2026-08-01 18:00:00	62677.1	62677.2	62651	62665.9	26.641
2026-08-01 18:01:00	62665.9	62665.9	62602	62617	34.588
2026-08-01 18:02:00	62617	62633.8	62616.9	62633.8	12.117
2026-08-01 18:03:00	62633.8	62645	62586.3	62607.5	91.777
2026-08-01 18:04:00	62607.5	62673	62607.5	62670.2	147.65
2026-08-01 18:05:00	62670.2	62691.6	62656.9	62672.2	51.879
2026-08-01 18:06:00	62672.2	62703.8	62672	62701.1	72.445
2026-08-01 18:07:00	62701.1	62701.2	62687.7	62687.8	14.413
2026-08-01 18:08:00	62687.8	62689.4	62687.7	62689.4	10.372
2026-08-01 18:09:00	62689.4	62701.5	62689.3	62701.3	14.526
2026-08-01 18:10:00	62701.3	62704	62700.6	62700.7	9.731
2026-08-01 18:11:00	62700.7	62700.7	62700.6	62700.7	2.405
2026-08-01 18:12:00	62700.7	62709.1	62700.6	62709.1	15.773
2026-08-01 18:13:00	62709.1	62709.1	62709	62709.1	2.925
2026-08-01 18:14:00	62709.1	62709.1	62671.7	62685.1	29.931
2026-08-01 18:15:00	62685.1	62685.1	62620.4	62630	26.953
2026-08-01 18:16:00	62630	62647	62630	62637.8	50.618
2026-08-01 18:17:00	62637.8	62637.8	62569.1	62585.1	143.396
2026-08-01 18:18:00	62585.1	62585.2	62562	62574.3	34.749
2026-08-01 18:19:00	62574.3	62579	62568.9	62575	59.435
2026-08-01 18:20:00	62575	62575.1	62500.5	62501.1	152.816
2026-08-01 18:21:00	62501.1	62547.9	62477	62547.9	137.193
2026-08-01 18:22:00	62547.9	62573.8	62535.7	62571.4	62.692
2026-08-01 18:23:00	62571.4	62571.4	62507.9	62511.2	39.947
2026-08-01 18:24:00	62511.2	62556.3	62466	62480.5	170.657
2026-08-01 18:25:00	62480.5	62527.4	62480.4	62527.3	61.31
2026-08-01 18:26:00	62527.3	62555.4	62527.3	62552.3	41.423
2026-08-01 18:27:00	62552.3	62559	62517.5	62526.7	32.411
2026-08-01 18:28:00	62526.7	62526.7	62479.5	62508.7	18.264
2026-08-01 18:29:00	62508.7	62537	62502	62536.9	13.834
2026-08-01 18:30:00	62536.9	62537	62402	62446.8	229.136
2026-08-01 18:31:00	62446.8	62446.9	62240	62303.2	876.537
2026-08-01 18:32:00	62303.2	62357.2	62262.7	62356.5	203.228
2026-08-01 18:33:00	62356.5	62357.3	62267.3	62320.5	134.962
2026-08-01 18:34:00	62320.5	62383.5	62300	62373.8	166.534
2026-08-01 18:35:00	62373.8	62415.8	62364.6	62406	139.389
2026-08-01 18:36:00	62406	62463.9	62393.3	62449.9	172.977
2026-08-01 18:37:00	62449.9	62449.9	62356.4	62389.1	162.154
2026-08-01 18:38:00	62389.1	62427.9	62386.7	62405.6	133.744
2026-08-01 18:39:00	62405.6	62426.8	62395.3	62398.9	28.422
2026-08-01 18:40:00	62398.9	62424.7	62397.1	62421.9	35.778
2026-08-01 18:41:00	62421.9	62432.5	62408.5	62427.3	26.568
2026-08-01 18:42:00	62427.3	62444.6	62363.4	62363.5	84.71
2026-08-01 18:43:00	62363.5	62371.2	62337.9	62364.2	51.018
2026-08-01 18:44:00	62364.2	62387.5	62340	62347.5	59.519
2026-08-01 18:45:00	62347.5	62354.6	62252.6	62306.3	157.383
2026-08-01 18:46:00	62306.3	62339.1	62265.1	62320.5	65.631
2026-08-01 18:47:00	62320.5	62350	62286.3	62348.1	64.647
2026-08-01 18:48:00	62348.1	62411.4	62344.5	62406	293.839
2026-08-01 18:49:00	62406	62406	62335.1	62337.7	26.862
2026-08-01 18:50:00	62337.7	62379.9	62322.4	62358.7	102.056
2026-08-01 18:51:00	62358.7	62370	62338.8	62364	37.283
2026-08-01 18:52:00	62364	62395.3	62363.9	62395.3	19.321
2026-08-01 18:53:00	62395.3	62441.3	62395.2	62432.2	63.393
2026-08-01 18:54:00	62432.2	62432.3	62400	62424.5	33.375
2026-08-01 18:55:00	62424.5	62470.4	62424.4	62468.4	78.371
2026-08-01 18:56:00	62468.4	62498.1	62460.4	62484.1	105.598
2026-08-01 18:57:00	62484.1	62520	62484	62514.9	99.827
2026-08-01 18:58:00	62514.9	62545.2	62513	62539.9	130.849
2026-08-01 18:59:00	62539.9	62559.2	62537.5	62551.3	61.752
2026-08-01 19:00:00	62551.3	62600.6	62533.8	62544.1	177.228
2026-08-01 19:01:00	62544.1	62546	62486.4	62509.9	61.499
2026-08-01 19:02:00	62509.9	62559	62509.9	62559	39.455
2026-08-01 19:03:00	62559	62601.4	62552.4	62554.8	135.438
2026-08-01 19:04:00	62554.8	62623.5	62554.8	62583.1	204.266
2026-08-01 19:05:00	62583.1	62594.1	62575.6	62588.8	46.753
2026-08-01 19:06:00	62588.8	62595.2	62550	62550.1	28.162
2026-08-01 19:07:00	62550.1	62551.9	62550	62550	9.777
2026-08-01 19:08:00	62550	62567.2	62550	62567.2	9.518
2026-08-01 19:09:00	62567.2	62575.9	62551.1	62560.9	11.901
2026-08-01 19:10:00	62560.9	62568.9	62560.8	62568.9	8.859
2026-08-01 19:11:00	62568.9	62568.9	62534.6	62536.1	20.497
2026-08-01 19:12:00	62536.1	62546	62527.5	62538.4	25.962
2026-08-01 19:13:00	62538.4	62560.8	62538.4	62552.9	13.884
2026-08-01 19:14:00	62552.9	62553	62514.3	62514.3	34.003
2026-08-01 19:15:00	62514.3	62528.7	62499.8	62504.4	65.633
2026-08-01 19:16:00	62504.4	62522.2	62504.4	62522.1	16.929
2026-08-01 19:17:00	62522.1	62545.3	62522.1	62545.3	6.773
2026-08-01 19:18:00	62545.3	62573	62545.2	62573	10.853
2026-08-01 19:19:00	62573	62583.2	62543.4	62543.4	18.343
2026-08-01 19:20:00	62543.4	62555.5	62530	62530	8.253
2026-08-01 19:21:00	62530	62535.7	62489.6	62490.3	22.902
2026-08-01 19:22:00	62490.3	62490.4	62463.5	62473.3	51.262
2026-08-01 19:23:00	62473.3	62473.3	62453.9	62465	68.138
2026-08-01 19:24:00	62465	62489.7	62464.9	62489.7	43.229
2026-08-01 19:25:00	62489.7	62498.6	62480.2	62490.8	3.754
2026-08-01 19:26:00	62490.8	62495.9	62490.7	62495.9	2.372
2026-08-01 19:27:00	62495.9	62521.3	62495.8	62521.2	62.685
2026-08-01 19:28:00	62521.2	62530	62516.5	62524.2	6.075
2026-08-01 19:29:00	62524.2	62524.2	62514.8	62519.8	10.373
2026-08-01 19:30:00	62519.8	62564.6	62514.9	62560	17.766
2026-08-01 19:31:00	62560	62562.8	62524.9	62524.9	57.728
2026-08-01 19:32:00	62524.9	62525	62514.1	62514.1	8.342
2026-08-01 19:33:00	62514.1	62521.9	62467.2	62471.9	47.141
2026-08-01 19:34:00	62471.9	62521.8	62471.1	62475.2	57.092
2026-08-01 19:35:00	62475.2	62494.7	62475.2	62494.7	10.968
2026-08-01 19:36:00	62494.7	62499.5	62475.1	62479.3	9.596
2026-08-01 19:37:00	62479.3	62479.3	62438.7	62444.4	17.333
2026-08-01 19:38:00	62444.4	62450	62422.7	62425.6	19.944
2026-08-01 19:39:00	62425.6	62446.7	62425.6	62444.4	22.938
2026-08-01 19:40:00	62444.4	62453.5	62441.8	62441.9	11.157
2026-08-01 19:41:00	62441.9	62443.4	62430.8	62437	6.442
2026-08-01 19:42:00	62437	62455.2	62437	62451.5	32.163
2026-08-01 19:43:00	62451.5	62455.4	62429.2	62436.3	19.076
2026-08-01 19:44:00	62436.3	62446.1	62436.3	62442.6	36.362
2026-08-01 19:45:00	62442.6	62469.6	62437.6	62467.4	41.789
2026-08-01 19:46:00	62467.4	62476.8	62463.2	62476.8	4.843
2026-08-01 19:47:00	62476.8	62476.8	62460	62468.8	22.756
2026-08-01 19:48:00	62468.8	62468.8	62467	62467	5.437
2026-08-01 19:49:00	62467	62490.2	62467	62486.1	13.005
2026-08-01 19:50:00	62486.1	62517.6	62486.1	62508.2	21.025
2026-08-01 19:51:00	62508.2	62508.2	62489.9	62489.9	9.175
2026-08-01 19:52:00	62489.9	62490	62474.6	62474.7	9.574
2026-08-01 19:53:00	62474.7	62490.6	62474.6	62478.1	6.716
2026-08-01 19:54:00	62478.1	62488.7	62478.1	62487.5	6.5
2026-08-01 19:55:00	62487.5	62489.3	62472.7	62489.3	9.793
2026-08-01 19:56:00	62489.3	62500	62489.3	62500	3.201
2026-08-01 19:57:00	62500	62508.2	62499.9	62506.6	3.016
2026-08-01 19:58:00	62506.6	62506.6	62496.7	62496.8	2.636
2026-08-01 19:59:00	62496.8	62496.8	62496.7	62496.8	0.669
2026-08-01 20:00:00	62496.8	62496.8	62453.3	62454.3	40.399
2026-08-01 20:01:00	62454.3	62468.1	62454.3	62461.4	7.495
2026-08-01 20:02:00	62461.4	62502.1	62461.3	62502.1	9.953
2026-08-01 20:03:00	62502.1	62527.9	62502.1	62527.9	38.899
2026-08-01 20:04:00	62527.9	62527.9	62501.3	62502.4	21.825
2026-08-01 20:05:00	62502.4	62525.2	62502.3	62525.2	11.068
2026-08-01 20:06:00	62525.2	62542.5	62525.1	62542.3	14.114
2026-08-01 20:07:00	62542.3	62546.4	62535.9	62537.9	51.842
2026-08-01 20:08:00	62537.9	62538	62503.2	62505.3	6.991
2026-08-01 20:09:00	62505.3	62509.6	62491.4	62498.5	6.971
2026-08-01 20:10:00	62498.5	62532.3	62493.4	62532.3	5.835
2026-08-01 20:11:00	62532.3	62532.3	62511.1	62524.1	7.076
2026-08-01 20:12:00	62524.1	62527.6	62510.9	62527.4	8.033
2026-08-01 20:13:00	62527.4	62539.6	62526.2	62539.6	7.743
2026-08-01 20:14:00	62539.6	62539.6	62528	62529.8	6.256
2026-08-01 20:15:00	62529.8	62537	62526.2	62536.9	8.351
2026-08-01 20:16:00	62536.9	62550.7	62536.9	62544	26.945
2026-08-01 20:17:00	62544	62548	62543.3	62545.1	10.94
2026-08-01 20:18:00	62545.1	62550	62545	62549.9	9.459
2026-08-01 20:19:00	62549.9	62551	62549.9	62551	12.776
2026-08-01 20:20:00	62551	62570.8	62551	62567.2	24.014
2026-08-01 20:21:00	62567.2	62614.1	62555.4	62603.4	62.94
2026-08-01 20:22:00	62603.4	62603.4	62575.3	62586.7	18.334
2026-08-01 20:23:00	62586.7	62597.6	62577.7	62580.4	9.9
2026-08-01 20:24:00	62580.4	62601	62580.3	62586.8	36.184
2026-08-01 20:25:00	62586.8	62586.8	62571.2	62576.7	28.849
2026-08-01 20:26:00	62576.7	62576.7	62559.3	62570.1	17.525
2026-08-01 20:27:00	62570.1	62605	62545.6	62603.2	102.487
2026-08-01 20:28:00	62603.2	62603.2	62575.2	62575.3	3.735
2026-08-01 20:29:00	62575.3	62591.9	62569.4	62588.5	40.609
2026-08-01 20:30:00	62588.5	62595.4	62563.9	62587.2	23.046
2026-08-01 20:31:00	62587.2	62587.2	62544.2	62544.2	131.475
2026-08-01 20:32:00	62544.2	62550	62544.1	62549.9	38.284
2026-08-01 20:33:00	62549.9	62576	62549.9	62558.3	23.649
2026-08-01 20:34:00	62558.3	62564.8	62558.3	62562.8	5.378
2026-08-01 20:35:00	62562.8	62584.9	62562.7	62584.9	3.203
2026-08-01 20:36:00	62584.9	62595.4	62584.8	62593.5	5.216
2026-08-01 20:37:00	62593.5	62593.5	62570	62570	6.615
2026-08-01 20:38:00	62570	62570	62524.1	62539	28.991
2026-08-01 20:39:00	62539	62543.2	62533.9	62534.7	7.184
2026-08-01 20:40:00	62534.7	62570	62534.7	62563.8	5.959
2026-08-01 20:41:00	62563.8	62563.8	62535	62542.6	26.634
2026-08-01 20:42:00	62542.6	62556.3	62542.5	62545.9	6.72
2026-08-01 20:43:00	62545.9	62551.3	62537.2	62551.2	5.644
2026-08-01 20:44:00	62551.2	62569.5	62551.2	62568.5	2.289
2026-08-01 20:45:00	62568.5	62568.8	62559.5	62559.6	4.211
2026-08-01 20:46:00	62559.6	62559.6	62551.6	62551.7	1.21
2026-08-01 20:47:00	62551.7	62569.8	62551.7	62569.8	7.712
2026-08-01 20:48:00	62569.8	62593.8	62569.7	62593.7	3.623
2026-08-01 20:49:00	62593.7	62608	62593.7	62602.2	8.571
2026-08-01 20:50:00	62602.2	62609.2	62602.1	62604	4.379
2026-08-01 20:51:00	62604	62638.5	62602.1	62615.9	50.039
2026-08-01 20:52:00	62615.9	62616	62614.1	62614.2	9.532
2026-08-01 20:53:00	62614.2	62614.2	62600.3	62600.4	8.08
2026-08-01 20:54:00	62600.4	62625.6	62600.3	62620	14.514
2026-08-01 20:55:00	62620	62620.9	62619.9	62620.9	2.057
2026-08-01 20:56:00	62620.9	62632.9	62620.9	62632	10.963
2026-08-01 20:57:00	62632	62632.1	62632	62632.1	3.382
2026-08-01 20:58:00	62632.1	62632.1	62625.8	62625.8	9.36
2026-08-01 20:59:00	62625.8	62625.9	62625.8	62625.9	1.848
2026-08-01 21:00:00	62625.9	62666.5	62625.8	62666.5	42.514
2026-08-01 21:01:00	62666.5	62794.5	62666.5	62756.4	358.555
2026-08-01 21:02:00	62756.4	62776.1	62711.5	62717.3	221.484
2026-08-01 21:03:00	62717.3	62724.3	62700.9	62720.3	30.016
2026-08-01 21:04:00	62720.3	62735.2	62720.2	62720.3	18.802
2026-08-01 21:05:00	62720.3	62733	62720.2	62727.5	9.648
2026-08-01 21:06:00	62727.5	62750.7	62727.5	62728.7	15.543
2026-08-01 21:07:00	62728.7	62728.8	62728.7	62728.7	3.004
2026-08-01 21:08:00	62728.7	62728.8	62717.1	62717.1	23.04
2026-08-01 21:09:00	62717.1	62727	62710.1	62726.9	25.687
2026-08-01 21:10:00	62726.9	62727	62723.6	62724.3	15.342
2026-08-01 21:11:00	62724.3	62724.4	62704.1	62715.4	58.564
2026-08-01 21:12:00	62715.4	62725.5	62715.3	62725.4	9.044
2026-08-01 21:13:00	62725.4	62725.4	62677.6	62688.1	23.451
2026-08-01 21:14:00	62688.1	62711.5	62684.4	62711.5	13.694
2026-08-01 21:15:00	62711.5	62731	62711.4	62716.8	10.122
2026-08-01 21:16:00	62716.8	62729.8	62716.7	62716.8	24.586
2026-08-01 21:17:00	62716.8	62740	62715.1	62739.9	9.193
2026-08-01 21:18:00	62739.9	62745	62727.3	62738.9	15.475
2026-08-01 21:19:00	62738.9	62760	62736.1	62744.6	24.037
2026-08-01 21:20:00	62744.6	62752.2	62727.6	62727.8	14.407
2026-08-01 21:21:00	62727.8	62727.8	62711.6	62716.9	10.738
2026-08-01 21:22:00	62716.9	62726.6	62713.2	62725.4	6.367
2026-08-01 21:23:00	62725.4	62729.2	62721.2	62729.1	5.015
2026-08-01 21:24:00	62729.1	62729.2	62721	62721	3.809
2026-08-01 21:25:00	62721	62721.1	62711.7	62715.5	13.358
2026-08-01 21:26:00	62715.5	62715.5	62712.6	62712.6	2.833
2026-08-01 21:27:00	62712.6	62732.5	62712.6	62729.7	10.015
2026-08-01 21:28:00	62729.7	62741.7	62729.6	62741.4	4.231
2026-08-01 21:29:00	62741.4	62765.9	62738.2	62759.7	22.272
2026-08-01 21:30:00	62759.7	62759.8	62743	62743	3.203
2026-08-01 21:31:00	62743	62766.7	62743	62766.7	6.082
2026-08-01 21:32:00	62766.7	62766.7	62757.2	62763.3	2.519
2026-08-01 21:33:00	62763.3	62767	62742.3	62763.8	8.467
2026-08-01 21:34:00	62763.8	62843.3	62763.8	62814.2	136.92
2026-08-01 21:35:00	62814.2	62814.2	62782.5	62785.3	13.838
2026-08-01 21:36:00	62785.3	62785.4	62752.3	62752.3	16.061
2026-08-01 21:37:00	62752.3	62761	62746.7	62756.3	21.824
2026-08-01 21:38:00	62756.3	62774.6	62756.3	62763.8	6.301
2026-08-01 21:39:00	62763.8	62768.5	62751.5	62751.5	7.774
2026-08-01 21:40:00	62751.5	62754.9	62733.3	62745.4	9.18
2026-08-01 21:41:00	62745.4	62745.5	62745.4	62745.5	2.222
2026-08-01 21:42:00	62745.5	62745.5	62728	62742	7.965
2026-08-01 21:43:00	62742	62757.8	62740.5	62757.8	15.642
2026-08-01 21:44:00	62757.8	62773.9	62739.1	62756.3	30.053
2026-08-01 21:45:00	62756.3	62772	62747.3	62767.7	12.12
2026-08-01 21:46:00	62767.7	62790	62758.1	62783	7.46
2026-08-01 21:47:00	62783	62793.4	62782.8	62793.2	43.8
2026-08-01 21:48:00	62793.2	62795.9	62790.1	62794.1	8.878
2026-08-01 21:49:00	62794.1	62794.1	62794	62794	2.843
2026-08-01 21:50:00	62794	62794.1	62794	62794	4.185
2026-08-01 21:51:00	62794	62800	62776.5	62799.9	47.87
2026-08-01 21:52:00	62799.9	62803.6	62799.8	62803.6	8.182
2026-08-01 21:53:00	62803.6	62803.6	62754.8	62778	126.881
2026-08-01 21:54:00	62778	62778.1	62753.5	62774.6	25.753
2026-08-01 21:55:00	62774.6	62789.6	62774.6	62787.9	11.737
2026-08-01 21:56:00	62787.9	62790	62766	62790	12.231
2026-08-01 21:57:00	62790	62790	62782.9	62782.9	2.139
2026-08-01 21:58:00	62782.9	62791.6	62782.9	62791.6	5.124
2026-08-01 21:59:00	62791.6	62792.8	62791.6	62792.2	7.972
2026-08-01 22:00:00	62792.2	62812.2	62789.7	62791.7	26.101
2026-08-01 22:01:00	62791.7	62796.8	62767.9	62784.2	25.65
2026-08-01 22:02:00	62784.2	62784.2	62767.8	62767.8	21.849
2026-08-01 22:03:00	62767.8	62785.3	62759.8	62759.8	10.24
2026-08-01 22:04:00	62759.8	62799.4	62759.8	62795	7.19
2026-08-01 22:05:00	62795	62820	62794.9	62797.2	18.09
2026-08-01 22:06:00	62797.2	62801.5	62787	62787.1	4.013
2026-08-01 22:07:00	62787.1	62812	62787.1	62801.2	9.222
2026-08-01 22:08:00	62801.2	62813.9	62801.1	62811	7.283
2026-08-01 22:09:00	62811	62818.7	62810.6	62815.2	12.253
2026-08-01 22:10:00	62815.2	62836.1	62815.2	62832.8	18.728
2026-08-01 22:11:00	62832.8	62839.9	62814.8	62814.9	30.442
2026-08-01 22:12:00	62814.9	62814.9	62814.8	62814.9	1.878
2026-08-01 22:13:00	62814.9	62823.7	62814.8	62823.7	5.079
2026-08-01 22:14:00	62823.7	62823.7	62823.6	62823.6	1.862
2026-08-01 22:15:00	62823.6	62839.9	62821.4	62821.5	17.35
2026-08-01 22:16:00	62821.5	62821.5	62810.2	62810.2	4.433
2026-08-01 22:17:00	62810.2	62813.2	62810.2	62813.2	3.269
2026-08-01 22:18:00	62813.2	62813.2	62813.1	62813.1	1.703
2026-08-01 22:19:00	62813.1	62813.2	62813.1	62813.1	3.177
2026-08-01 22:20:00	62813.1	62813.2	62813.1	62813.2	2.329
2026-08-01 22:21:00	62813.2	62813.2	62813.1	62813.2	4.538
2026-08-01 22:22:00	62813.2	62813.2	62795.3	62795.3	13.116
2026-08-01 22:23:00	62795.3	62795.4	62794.8	62795.3	7.082
2026-08-01 22:24:00	62795.3	62795.4	62795.3	62795.3	22.243
2026-08-01 22:25:00	62795.3	62795.4	62795.3	62795.3	8.957
2026-08-01 22:26:00	62795.3	62804.9	62795.3	62804.7	11.581
2026-08-01 22:27:00	62804.7	62820	62804.7	62819.9	13.207
2026-08-01 22:28:00	62819.9	62820	62803.2	62811.8	27.072
2026-08-01 22:29:00	62811.8	62820	62811.8	62819.9	5.68
2026-08-01 22:30:00	62819.9	62820	62813.7	62819.9	8.915
2026-08-01 22:31:00	62819.9	62820	62818.9	62819.9	4.671
2026-08-01 22:32:00	62819.9	62820	62819.9	62819.9	0.714
2026-08-01 22:33:00	62819.9	62820	62818.6	62819.9	28.595
2026-08-01 22:34:00	62819.9	62820	62819.9	62820	2.968
2026-08-01 22:35:00	62820	62820	62793.2	62805.3	10.559
2026-08-01 22:36:00	62805.3	62814.4	62805.3	62814.3	3.564
2026-08-01 22:37:00	62814.3	62820	62814.3	62819.9	5.321
2026-08-01 22:38:00	62819.9	62820	62819.8	62819.8	4.11
2026-08-01 22:39:00	62819.8	62819.9	62814	62814	3.215
2026-08-01 22:40:00	62814	62828.5	62814	62822.4	11.975
2026-08-01 22:41:00	62822.4	62823	62822.4	62822.9	0.548
2026-08-01 22:42:00	62822.9	62827	62822.9	62824.4	3.619
2026-08-01 22:43:00	62824.4	62824.4	62812.2	62812.3	6.671
2026-08-01 22:44:00	62812.3	62812.3	62812.2	62812.2	3.57
2026-08-01 22:45:00	62812.2	62812.3	62812.2	62812.3	1.123
2026-08-01 22:46:00	62812.3	62818	62809.9	62809.9	10.228
2026-08-01 22:47:00	62809.9	62810	62800.6	62808.6	4.959
2026-08-01 22:48:00	62808.6	62829.1	62808.6	62823.2	2.427
2026-08-01 22:49:00	62823.2	62823.3	62812.8	62812.8	2.061
2026-08-01 22:50:00	62812.8	62823.2	62812.6	62817.5	4.546
2026-08-01 22:51:00	62817.5	62817.5	62806	62806.9	4.055
2026-08-01 22:52:00	62806.9	62810.2	62806	62810.1	2.186
2026-08-01 22:53:00	62810.1	62810.2	62810.1	62810.2	0.922
2026-08-01 22:54:00	62810.2	62810.2	62806.7	62806.7	3.859
2026-08-01 22:55:00	62806.7	62806.8	62806	62806.4	1.881
2026-08-01 22:56:00	62806.4	62806.5	62806	62806	1.387
2026-08-01 22:57:00	62806	62806.1	62806	62806.1	2.049
2026-08-01 22:58:00	62806.1	62806.1	62806	62806	0.816
2026-08-01 22:59:00	62806	62806.1	62800	62800	9.999
2026-08-01 23:00:00	62800	62827	62800	62821.6	11.781
2026-08-01 23:01:00	62821.6	62827.8	62819.9	62827.7	4.767
2026-08-01 23:02:00	62827.7	62827.7	62815.5	62817.1	3.002
2026-08-01 23:03:00	62817.1	62817.2	62817.1	62817.2	0.573
2026-08-01 23:04:00	62817.2	62817.2	62810.1	62813.1	8.62
2026-08-01 23:05:00	62813.1	62813.1	62813	62813	1.43
2026-08-01 23:06:00	62813	62813.1	62805	62805.1	3.301
2026-08-01 23:07:00	62805.1	62805.1	62805	62805	1.868
2026-08-01 23:08:00	62805	62807.2	62802.4	62807.2	2.974
2026-08-01 23:09:00	62807.2	62812.5	62805.8	62806.4	4.688
2026-08-01 23:10:00	62806.4	62806.4	62805.9	62805.9	4.423
2026-08-01 23:11:00	62805.9	62805.9	62790.1	62790.1	5.791
2026-08-01 23:12:00	62790.1	62791.6	62774.4	62774.4	20.336
2026-08-01 23:13:00	62774.4	62780.8	62774.4	62780.8	10.886
2026-08-01 23:14:00	62780.8	62784.3	62780.8	62784.3	3.161
2026-08-01 23:15:00	62784.3	62784.3	62774.6	62776.5	29.574
2026-08-01 23:16:00	62776.5	62776.6	62743.6	62758	56.442
2026-08-01 23:17:00	62758	62760	62757.9	62760	6.955
2026-08-01 23:18:00	62760	62762.1	62760	62762.1	5.041
2026-08-01 23:19:00	62762.1	62762.1	62746.6	62746.6	6.252
2026-08-01 23:20:00	62746.6	62746.6	62732	62739.4	42.043
2026-08-01 23:21:00	62739.4	62756.3	62739.4	62756.2	47.943
2026-08-01 23:22:00	62756.2	62761.6	62729.2	62749.3	101.664
2026-08-01 23:23:00	62749.3	62749.3	62749.2	62749.2	2.003
2026-08-01 23:24:00	62749.2	62757.3	62749.2	62757.2	6.168
2026-08-01 23:25:00	62757.2	62757.3	62757	62757	4.975
2026-08-01 23:26:00	62757	62757.1	62743	62743.4	19.57
2026-08-01 23:27:00	62743.4	62743.5	62743.2	62743.2	6.724
2026-08-01 23:28:00	62743.2	62743.3	62743	62743	4.271
2026-08-01 23:29:00	62743	62743.1	62737.6	62742.1	3.945
2026-08-01 23:30:00	62742.1	62745	62742.1	62744.9	8.245
2026-08-01 23:31:00	62744.9	62759.4	62744.9	62753.2	5.164
2026-08-01 23:32:00	62753.2	62753.2	62745.5	62746.2	6.765
2026-08-01 23:33:00	62746.2	62746.3	62746.2	62746.2	2.15
2026-08-01 23:34:00	62746.2	62746.3	62746.2	62746.2	3.774
2026-08-01 23:35:00	62746.2	62766.4	62746.2	62766.3	7.131
2026-08-01 23:36:00	62766.3	62798.6	62764.2	62797.3	12.765
2026-08-01 23:37:00	62797.3	62800	62797.3	62799.9	9.327
2026-08-01 23:38:00	62799.9	62800	62787.8	62787.8	16.665
2026-08-01 23:39:00	62787.8	62787.9	62787.7	62787.7	10.497
2026-08-01 23:40:00	62787.7	62789.6	62787.7	62788.2	3.878
2026-08-01 23:41:00	62788.2	62795.8	62772.8	62778.6	6.887
